rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req001,128k,131072,1000,6,131072,1000,24235,0.18489838,0.01249626,131072,132071
ctx128k_req001,128k,131072,1000,7,131072,1000,16986,0.12959290,0.01223261,131072,132071
ctx128k_req001,128k,131072,1000,8,131072,1000,14970,0.11421204,0.01213474,131072,132071
ctx128k_req001,128k,131072,1000,9,131072,1000,15517,0.11838531,0.01247417,131072,132071
ctx128k_req001,128k,131072,1000,10,131072,1000,16221,0.12375641,0.01264290,131072,132071
ctx128k_req001,128k,131072,1000,11,131072,1000,38910,0.29685974,0.01271593,131072,132071
ctx128k_req001,128k,131072,1000,12,131072,1000,19941,0.15213776,0.01264602,131072,132071
ctx128k_req001,128k,131072,1000,13,131072,1000,13631,0.10399628,0.01242597,131072,132071
ctx128k_req001,128k,131072,1000,14,131072,1000,10991,0.08385468,0.01275557,131072,132071
ctx128k_req001,128k,131072,1000,15,131072,1000,21291,0.16243744,0.01280502,131072,132071
ctx128k_req001,128k,131072,1000,16,131072,1000,20486,0.15629578,0.01247473,131072,132071
ctx128k_req001,128k,131072,1000,17,131072,1000,91005,0.69431305,0.01338900,131072,132071
ctx128k_req001,128k,131072,1000,18,131072,1000,12335,0.09410858,0.01249374,131072,132071
ctx128k_req001,128k,131072,1000,19,131072,1000,32271,0.24620819,0.01256381,131072,132071
ctx128k_req001,128k,131072,1000,20,131072,1000,38638,0.29478455,0.01282741,131072,132071
ctx128k_req001,128k,131072,1000,21,131072,1000,36746,0.28034973,0.01295289,131072,132071
ctx128k_req001,128k,131072,1000,22,131072,1000,14530,0.11085510,0.01260358,131072,132071
ctx128k_req001,128k,131072,1000,23,131072,1000,17563,0.13399506,0.01257745,131072,132071
ctx128k_req001,128k,131072,1000,24,131072,1000,32097,0.24488068,0.01316414,131072,132071
ctx128k_req001,128k,131072,1000,25,131072,1000,15326,0.11692810,0.01276816,131072,132071
ctx128k_req001,128k,131072,1000,26,131072,1000,39940,0.30471802,0.01303078,131072,132071
ctx128k_req001,128k,131072,1000,27,131072,1000,32710,0.24955750,0.01323337,131072,132071
ctx128k_req001,128k,131072,1000,28,131072,1000,34641,0.26428986,0.01289315,131072,132071
ctx128k_req001,128k,131072,1000,29,131072,1000,44505,0.33954620,0.01301239,131072,132071
ctx128k_req001,128k,131072,1000,30,131072,1000,30654,0.23387146,0.01300695,131072,132071
ctx128k_req001,128k,131072,1000,31,131072,1000,28622,0.21836853,0.01309622,131072,132071
ctx128k_req001,128k,131072,1000,32,131072,1000,25651,0.19570160,0.01297411,131072,132071
ctx128k_req001,128k,131072,1000,33,131072,1000,42170,0.32173157,0.01317139,131072,132071
ctx128k_req001,128k,131072,1000,34,131072,1000,17391,0.13268280,0.01299483,131072,132071
